Station,Year,Month,Day,MeanTemp,NTempObs,DewPoint,NDewPointObs,SeaLevelPressure,NSeaLevPressObs,StationPressure,NStatPressObs,Visibility,NVisibilityObs,MeanWindSpeed,NWindObs,MaxSustWindSpeed,MaxWindGust,MaxTemp,MaxTempSource,MinTemp,MinTempSource,PrecipAmount,NPrecipReportHours,PrecipFlag,SnowDepth,Fog,Rain,Snow,Hail,Thunder,Tornado
philadelphia-intl,2006,10,14,49.8,24,29.9,24,1011.8,24,1010.8,24,10,24,8.8,24,21,24.1,60.1,explicit,39,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,10,15,49.5,24,29.5,24,1017.9,24,1016.8,24,10,24,6.6,24,15.9,21,60.1,explicit,37.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,10,16,51.4,24,35.1,24,1024.3,24,1023.3,24,9.8,24,2.7,24,9.9,NULL,63,explicit,37.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,10,17,55.7,24,48.4,24,1021.3,24,1023.6,12,7.8,24,5.9,24,12,NULL,63,explicit,39.9,explicit,0,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,10,18,65.7,24,59.8,24,1010.8,18,1010,12,6.6,24,7.3,24,13,NULL,73.9,explicit,53.1,explicit,1.12,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,10,19,63.4,24,55.7,24,1011,24,1010,21,8.9,24,2.6,24,8,NULL,73.9,explicit,57.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,10,20,62.9,24,56.2,24,1004.2,15,1002.6,8,5.3,24,8.7,24,28.9,38.1,69.1,explicit,53.1,explicit,0.55,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,10,21,50.7,24,35.5,24,1014.3,24,1013.3,24,10,24,9.5,24,15,20,69.1,explicit,43,explicit,0.09,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,10,22,51.9,24,41.4,24,1015.5,24,1014.1,22,9.6,24,5.4,24,14,22,63,explicit,42.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,10,23,51.2,24,37.2,24,1008.4,24,1007.3,24,9.9,24,11.1,24,19,27,63,explicit,42.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,10,24,45.3,24,28.4,24,1009.2,24,1008.2,24,10,24,14.5,24,19,28.9,54,explicit,39.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,10,25,46.5,24,29.7,24,1014.4,24,1013.3,24,10,24,12,24,18.1,26,54,explicit,39,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,10,26,46,24,28.8,24,1020.4,24,1019.3,24,10,24,10.4,24,17.1,18.1,54,explicit,39,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,10,27,43,24,30.4,24,1021.6,24,1021.3,20,9.7,24,5,24,9.9,NULL,51.1,explicit,36,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,10,28,57.1,24,49.2,24,998,20,991.5,13,7.8,24,16,24,28,35.9,68,explicit,36,explicit,1.37,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,10,29,49.2,24,24.9,24,1003.6,24,1002.6,24,10,24,20.7,24,27,38.1,68,explicit,44.1,explicit,0.02,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,10,30,49.7,24,26.5,24,1017.3,24,1016.3,24,10,24,7.7,24,13,20,64,explicit,37.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,10,31,55.2,24,42.4,24,1016.6,24,1015.6,24,9.9,24,3.5,24,8,NULL,72,explicit,37.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,1,61.2,24,49.5,24,1014.8,24,1013.7,23,9.7,24,5,24,12,NULL,72,explicit,44.1,explicit,0.01,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,2,53.4,24,41.1,24,1015.1,21,1014.1,21,9.8,24,8.7,24,17.1,19,71.1,explicit,46,explicit,0.16,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,3,42.2,24,19.5,24,1024.4,24,1023.4,24,10,24,9.8,24,15,21,59,explicit,34,explicit,0,0,I,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,4,39.6,24,19.4,24,1032.2,24,1031.1,24,10,24,6.8,24,14,18.1,48,explicit,30,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,5,42,24,24,24,1034.2,24,1033.2,24,9.9,24,3.2,24,8.9,NULL,51.1,explicit,30.2,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,6,43.8,24,30,24,1031.6,24,1030.6,24,9.7,24,3.3,24,8,NULL,55.9,explicit,32,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,7,50.3,24,41.6,24,1025.4,23,1024.1,20,8.9,24,2.6,24,7,NULL,60.1,explicit,32,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,8,57.4,24,55.4,24,1006.6,14,NULL,0,5.4,24,8.1,24,14,NULL,60.8,hourly,55,hourly,0.84,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,11,9,61.2,24,51.8,24,1000.2,23,999.2,23,9.1,24,10.4,24,17.1,20,70,explicit,55.9,explicit,1.38,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,11,10,58.9,24,43.8,24,1010.8,24,1009.8,24,10,24,7.3,24,11.1,NULL,70,explicit,50,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,11,58.3,24,49,24,1014.2,23,1012.5,17,7.9,24,6,24,13,NULL,73.9,explicit,48,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,12,58.9,24,55.5,24,1011.4,22,1009.2,5,4.7,24,8.5,24,18.1,NULL,73.9,explicit,48,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,13,56.8,24,53.6,24,1012.4,15,1011.4,8,6.1,24,15.9,24,21,24.1,62.1,explicit,51.1,explicit,0.64,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,11,14,57.8,24,54.5,24,1008.8,24,1007.8,18,8.6,24,7.5,24,14,NULL,61,explicit,54,explicit,0.53,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,11,15,59.4,24,53.3,24,1012.9,24,1011.6,18,7.8,24,3.6,24,6,NULL,69.1,explicit,54,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,16,63.7,24,58.1,24,1009,22,1009,17,8.7,24,11.5,24,31.1,34,72,explicit,54,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,17,60,24,47.5,24,1005.7,24,1004,24,9.9,24,13.2,24,24.1,32.1,72,explicit,51.1,explicit,0.77,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,11,18,46.2,24,30.6,24,1015.1,24,1014.1,24,10,24,8.6,24,15.9,21,64,explicit,41,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,19,44.7,24,31.2,24,1014.5,24,1013.4,24,10,24,6.7,24,11.1,NULL,51.1,explicit,39.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,20,43.2,24,27.3,24,1018.4,24,1017.4,24,10,24,8.9,24,14,18.1,48.9,explicit,39.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,21,40.1,24,24.8,24,1030,24,1028.9,24,10,24,8.9,24,14,17.1,46,explicit,33.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,22,41.1,24,27.9,24,1026.5,24,1027,17,9.9,24,15.1,24,20,25.1,46,explicit,33.1,explicit,0,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,11,23,41.7,24,36.8,24,1019.2,20,1018.6,13,9.2,24,16.4,24,21,27,45,hourly,39,hourly,0.37,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,11,24,50.7,24,28.7,24,1019.4,23,1018.3,24,9.8,24,9.6,24,15.9,21,63,explicit,39.9,explicit,0.18,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,11,25,47,24,29.8,24,1027.2,24,1026.2,24,10,24,4.3,24,8,NULL,63,explicit,37.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,26,45.7,24,39.5,24,1028.5,24,1027.3,22,9.3,24,3,24,8,NULL,57.9,explicit,35.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,27,47.1,24,42,24,1026.8,19,1025.4,14,5.7,24,5,24,8,NULL,59,explicit,35.1,explicit,0,24,G,NULL,1,0,0,0,0,0
philadelphia-intl,2006,11,28,49.9,24,43.7,24,1026.4,24,1025.2,20,8.3,24,3.1,24,12,15.9,62.1,explicit,37.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,29,54.2,24,49.3,24,1028.2,21,1026.4,12,6.7,24,5,24,12,NULL,62.6,hourly,48,hourly,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,11,30,59.5,24,53.4,24,1023.5,22,1022,16,6.5,24,6.1,24,13,19,71.1,explicit,46.9,explicit,0,24,G,NULL,1,0,0,0,0,0
philadelphia-intl,2006,12,1,65.7,24,59.3,24,1010.2,23,1009.6,20,10,24,13.2,24,28,39,72,explicit,54,explicit,0,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,12,2,47.5,24,27.8,24,1017.8,24,1016.8,24,10,24,15,24,26,34,72,explicit,39,explicit,0.2,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,3,38.3,24,21.8,24,1030.4,24,1029.4,24,10,24,6,24,11.1,NULL,46.9,explicit,30.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,4,37.9,24,20.1,24,1021.8,24,1020.8,24,10,24,9.8,24,24.1,28,45,explicit,31.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,5,33,24,12.3,24,1024.7,24,1023.6,24,10,24,10.2,24,15.9,21,39.9,explicit,28,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,6,36.4,24,22,24,1027.2,24,1026.2,24,10,24,7.8,24,18.1,27,50,hourly,26.1,hourly,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,7,46.6,24,30.7,24,1015.3,24,1014.3,24,10,24,9.5,24,17.1,28,54,explicit,26.2,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,8,28.8,24,5.2,24,1023.3,24,1022.7,24,10,24,18.1,24,24.1,34,54,explicit,23,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,9,30.2,24,9.1,24,1030.4,24,1029.4,24,10,24,12.2,24,15.9,NULL,41,explicit,23,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,10,39.8,24,19.7,24,1028.7,24,1027.6,24,10,24,10.2,24,13,NULL,55.9,explicit,23.2,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,11,45.2,24,26.6,24,1029.4,24,1028.4,24,10,24,6.2,24,11.1,NULL,60.1,explicit,31.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,12,46.3,24,32.8,24,1033.9,24,1033,24,10,24,5.6,24,11.1,NULL,60.1,explicit,33.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,13,48,24,44.3,24,1026.1,17,1027.6,15,7,24,5.4,24,9.9,NULL,51.8,hourly,42.8,hourly,0,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,12,14,46.7,24,44.9,24,1018.5,14,NULL,0,1.6,24,5.8,24,8,NULL,51.8,hourly,42.8,hourly,0.19,24,G,NULL,1,0,0,0,0,0
philadelphia-intl,2006,12,15,44.7,24,42.9,24,1010.4,19,NULL,0,1.6,24,4.8,24,8,NULL,48.9,hourly,42.8,hourly,0,24,G,NULL,1,0,0,0,0,0
philadelphia-intl,2006,12,16,47.2,24,31.1,24,1016.2,24,1016.1,23,9.5,24,9.1,24,14,18.1,52,explicit,39,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,17,43.3,24,33,24,1022,24,1021,24,10,24,5.7,24,11.1,NULL,55.9,explicit,33.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,18,52.9,24,41.4,24,1018.7,24,1017.7,24,10,24,8.1,24,19,26,70,explicit,33.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,19,44.8,24,28.2,24,1024.7,24,1023.6,24,10,24,8.1,24,13,NULL,54,hourly,39,hourly,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,20,37.4,24,22.5,24,1030.5,24,1029.5,24,10,24,5.6,24,9.9,NULL,48,explicit,26.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,21,39.8,24,30.8,24,1027.7,24,1026.7,24,9.9,24,7.3,24,9.9,NULL,50,explicit,26.2,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,22,45.2,24,35,24,1027.5,23,1026.9,19,9.6,24,5.2,24,8.9,NULL,50,explicit,33.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,23,55.3,24,48.7,24,1013.4,17,1010.4,10,6.1,24,10.2,24,17.1,22,60.8,hourly,48,hourly,1.04,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,12,24,46.1,24,31.2,24,1016.9,24,1015.9,24,10,24,9.4,24,17.1,25.1,60.1,explicit,37,explicit,0.45,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,25,40,24,32,24,1022.5,24,1023.3,19,9.1,24,4.4,24,9.9,NULL,53.1,explicit,33.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,26,49.4,24,46,24,1001.1,17,998.2,10,5.5,24,8.9,24,18.1,NULL,53.1,explicit,33.1,explicit,0.71,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2006,12,27,43.8,24,26.2,24,1009.8,24,1008.8,24,10,24,13.1,24,17.1,25.1,53.1,explicit,39,explicit,0.02,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,28,40.3,24,24.7,24,1027.3,24,1026.3,24,10,24,7.3,24,9.9,NULL,50,explicit,32,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,29,43.2,24,29.9,24,1034.2,24,1033.2,24,10,24,4.4,24,12,NULL,52,explicit,32,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,30,44.2,24,35.1,24,1032.8,23,1032.1,24,10,24,6.9,24,12,NULL,53.1,explicit,32,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2006,12,31,41,24,28.2,24,1030.4,24,1029.4,24,9.9,24,7.3,24,12,NULL,53.1,explicit,33.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,1,50.8,24,47.1,24,1016.7,17,1019.8,7,6.3,24,6.6,24,17.1,NULL,57.2,hourly,43,hourly,0.55,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,1,2,47,24,30.1,24,1018,24,1017,24,10,24,12.4,24,21,25.1,57,explicit,42.1,explicit,0.9,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,3,40.8,24,27.5,24,1028.9,24,1027.8,24,10,24,7.5,24,15,NULL,54,explicit,30,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,4,44.9,24,36,24,1023.4,24,1022.4,24,10,24,5.5,24,11.1,NULL,57.9,explicit,30.2,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,5,53.6,24,49.5,24,1016.6,21,1016.4,14,7.5,24,4.6,24,8,NULL,60.8,hourly,44.1,hourly,0,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,1,6,64.5,24,56,24,1008.4,20,1006.8,19,8.1,24,12.1,24,19,28.9,73,explicit,46,explicit,0.17,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,1,7,52,24,33.6,24,1022.4,24,1021.4,24,10,24,8.2,24,15,NULL,73,explicit,43,explicit,0.03,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,8,48.9,24,40.9,24,1009.1,20,1007.1,8,7.1,24,9.8,24,19,22,55.9,explicit,43,explicit,1.14,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,1,9,39.6,24,19.1,24,1011.5,24,1010.4,24,9.9,24,10.9,24,15.9,NULL,55.9,explicit,33.1,explicit,0.25,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,10,35.1,24,15.6,24,1018.8,24,1018.5,24,10,24,12,24,19,26,46,explicit,30.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,11,31.1,24,13.4,24,1035.2,24,1034.2,24,10,24,5.7,24,11.1,NULL,39,explicit,21.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,12,40.5,24,27.2,24,1030.7,24,1029.6,24,10,24,7.8,24,13,18.1,48.9,explicit,24.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,13,51,24,43.6,24,1024,24,1023.2,22,9.9,24,7.7,24,12,NULL,60.1,explicit,34,explicit,0.01,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,1,14,51.5,24,48.7,24,1022.6,20,NULL,0,3.5,24,3.7,24,8,NULL,60.1,explicit,46.9,explicit,0.05,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,1,15,48.9,24,46.7,24,1016.4,23,1011.9,4,2.4,24,5.7,24,9.9,NULL,61,explicit,44.1,explicit,0.03,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,16,51.1,24,35.7,24,1013.1,24,1012.1,24,10,24,14,24,19,25.1,64,explicit,36,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,17,27.4,24,5.8,24,1034.9,24,1033.9,24,10,24,11.7,24,21,28.9,36,hourly,19.9,hourly,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,18,28.6,24,16.3,24,1037.4,20,1036.8,20,8.4,24,3.6,24,7,NULL,35.1,explicit,19.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,19,36.2,24,26.2,24,1014.5,21,1011.8,16,7.2,24,9.8,24,22.9,31.1,43,explicit,24.1,explicit,0.04,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,20,32.5,24,10.8,24,1016.5,24,1015.9,23,10,24,16.7,24,26,41,43,explicit,28.9,explicit,0.02,24,G,NULL,0,0,1,0,0,0
philadelphia-intl,2007,1,21,25,24,3.9,24,1028.3,24,1027.3,24,10,24,9.1,24,22,28.9,36,explicit,21,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,22,27.6,24,23.2,24,1017,18,NULL,0,5.1,24,4.1,24,8,NULL,33.8,hourly,24.1,hourly,0.08,24,G,NULL,0,0,1,0,0,0
philadelphia-intl,2007,1,23,33.9,24,23.8,24,1012,24,1011.2,15,7.6,24,7.5,24,13,18.1,37.9,explicit,25.2,explicit,0.06,24,G,1.2,0,0,0,0,0,0
philadelphia-intl,2007,1,24,33.5,24,20.1,24,1015.6,24,1014.6,24,10,24,8.2,24,12,NULL,39.9,explicit,26.1,explicit,0.01,24,G,1.2,0,0,0,0,0,0
philadelphia-intl,2007,1,25,33.5,24,19.5,24,1012.3,24,1011.3,24,9.2,24,9.6,24,17.1,22.9,39.9,explicit,26.2,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,26,18.7,24,0.4,24,1016.7,23,1015.7,23,9.2,24,14.8,24,24.1,33,36,explicit,10,explicit,0.01,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,27,29.8,24,13.3,24,1011.9,24,1010.9,24,10,24,5.5,24,9.9,NULL,46,explicit,10,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,28,39,24,25.8,24,1005.2,24,1004.6,19,9.3,24,4.5,24,8,NULL,46,explicit,22.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,1,29,29,24,16.2,24,1011.2,22,1011.8,17,8,24,13.1,24,19,24.1,41,explicit,23,explicit,0.02,24,G,NULL,0,0,1,0,0,0
philadelphia-intl,2007,1,30,28.2,24,9.4,24,1016.7,24,1015.6,24,10,24,9,24,15,21,39,explicit,19.9,explicit,0.08,24,G,1.2,0,0,0,0,0,0
philadelphia-intl,2007,1,31,29.1,24,12,24,1016.7,24,1016.3,21,9.7,24,12.1,24,17.1,21,39,explicit,19.9,explicit,0.02,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,2,1,29.7,24,17.2,24,1018.7,22,1017.5,23,9.8,24,8.2,24,17.1,18.1,34,explicit,23,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,2,2,34,24,28.2,24,1008.2,23,1008.1,16,7.1,24,3.7,24,11.1,NULL,39.9,hourly,30,hourly,0.01,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,2,3,29.5,24,11.7,24,1012.5,24,1012.7,21,8.8,24,13,24,24.1,27,39.9,explicit,23,explicit,0.12,24,G,NULL,0,0,1,0,0,0
philadelphia-intl,2007,2,4,25,24,1.5,24,1018.7,24,1017.6,24,10,24,12.1,24,18.1,22.9,34,explicit,19,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,2,5,16.2,24,-9.8,24,1022.9,24,1021.9,24,10,24,16.3,24,24.1,33,30,explicit,10,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,2,6,14.3,24,-8.7,24,1026.1,24,1025,24,10,24,14.1,24,17.1,25.1,21,explicit,10,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,2,7,18.3,24,-0.5,24,1017.6,24,1017.1,18,8.5,24,9.8,24,15.9,20,24.1,explicit,10,explicit,0.02,24,G,NULL,0,0,1,0,0,0
philadelphia-intl,2007,2,8,19.2,24,-1.7,24,1017.7,24,1016.6,24,10,24,12.1,24,24.1,32.1,27,explicit,10.9,explicit,0,0,I,1.2,0,0,0,0,0,0
philadelphia-intl,2007,2,9,22.7,24,0.7,24,1017,24,1016,24,10,24,13,24,21,26,30.9,explicit,10.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,2,10,26.3,24,5,24,1017.8,24,1016.8,24,10,24,10.1,24,15,21,32,explicit,16,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,2,11,24,24,3.2,24,1024.2,24,1023.2,24,10,24,8.2,24,13,20,33.1,explicit,14,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,2,12,33.5,24,12.9,24,1024.1,24,1023.2,24,10,24,8.9,24,12,NULL,44.1,explicit,14,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,2,13,31.2,24,18.7,24,1024.7,15,1023.2,14,6.6,24,8.5,24,15,19,39.9,hourly,21.2,hourly,0,24,G,NULL,0,0,1,0,0,0
philadelphia-intl,2007,2,14,26.1,24,21.1,24,1004.1,13,1000.6,4,5,24,14.2,24,18.1,20,35.6,hourly,21.2,hourly,0.48,24,G,NULL,0,0,1,0,0,0
philadelphia-intl,2007,2,15,18.9,24,3.7,24,1011.5,23,1010.8,22,9,24,15.3,24,20,27,35.1,explicit,15.1,explicit,0.59,24,G,3.1,0,0,1,0,0,0
philadelphia-intl,2007,2,16,18.8,24,2.5,24,1013.8,24,1012.8,24,10,24,14.9,24,21,25.1,27,explicit,12.9,explicit,0,24,G,3.1,0,0,0,0,0,0
philadelphia-intl,2007,2,17,24.8,24,7.6,24,1013.1,24,1012,24,10,24,9.3,24,13,NULL,36,explicit,12.9,explicit,0,24,G,3.1,0,0,0,0,0,0
philadelphia-intl,2007,2,18,30.6,24,16.8,24,1007.7,24,1006.7,21,9.6,24,10.6,24,21,27,36,explicit,15.1,explicit,0,24,G,2,0,0,1,0,0,0
philadelphia-intl,2007,2,19,21.6,24,1.2,24,1018.6,24,1017.7,24,10,24,13.9,24,19,32.1,32,explicit,14,explicit,0,24,G,2,0,0,0,0,0,0
philadelphia-intl,2007,2,20,37,24,20.8,24,1012.5,24,1011.5,24,10,24,9.9,24,15,NULL,46.9,explicit,14,explicit,0,24,G,2,0,0,0,0,0,0
philadelphia-intl,2007,2,21,41.7,24,30,24,1009.2,24,1009,20,8.7,24,5.2,24,12,17.1,50,explicit,31.1,explicit,0.11,24,G,1.2,0,0,0,0,0,0
philadelphia-intl,2007,2,22,36.9,24,28.8,24,1009.1,24,1008.1,18,7.7,24,4.7,24,19,26,50,explicit,26.1,explicit,0.01,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,2,23,35.7,24,16.8,24,1010.1,24,1009.1,24,10,24,19.5,24,25.1,32.1,46.9,explicit,26.2,explicit,0.08,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,2,24,28.7,24,4.6,24,1020.3,24,1019.2,24,10,24,15,24,21,27,39.9,explicit,19.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,2,25,31.6,24,17,24,1021.1,23,1021,20,8.5,24,4.8,24,11.1,NULL,39.9,explicit,19.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,2,26,33.3,24,29.8,24,1008.8,23,1008.5,15,7.8,24,7,24,12,NULL,36,explicit,28.9,explicit,0.5,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,2,27,38.6,24,29.8,24,1013.3,24,1012.2,18,7.4,24,5.6,24,11.1,15,48,explicit,32,explicit,0.11,24,G,1.2,0,0,0,0,0,0
philadelphia-intl,2007,2,28,38.9,24,26.3,24,1018.9,24,1017.9,24,9.3,24,7.9,24,13,17.1,48,explicit,30.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,1,39.7,24,26,24,1020.7,24,1019.6,24,9.5,24,5.7,24,9.9,NULL,50,explicit,30.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,2,51.6,24,38,24,1003.1,20,1001.4,10,7.3,24,14.1,24,28,NULL,62.1,explicit,31.1,explicit,1.13,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,3,3,43.8,24,25.2,24,1004,24,1003,24,10,24,5.2,24,22,31.1,62.1,explicit,30.9,explicit,0.3,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,4,38.1,24,18.5,24,1008.4,24,1007.4,24,10,24,13.6,24,21,26,57.9,explicit,30.9,explicit,0,24,G,NULL,0,0,1,0,0,0
philadelphia-intl,2007,3,5,35.7,24,15.3,24,1011.9,24,1010.8,24,10,24,15.9,24,25.1,34,44.1,explicit,28.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,6,23,24,-9.9,24,1025.1,24,1024.1,24,10,24,19,24,26,35,44.1,explicit,17.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,7,19.8,24,2.3,24,1028.6,20,1028.8,12,6.5,24,5.5,24,12,NULL,23,hourly,15.8,hourly,0.01,24,G,NULL,0,0,1,0,0,0
